Date,Drug_Name,Brand_Name,Strength,Opening_Stock,Received_Qty,Issued_Qty,Closing_Stock,Shortage_Flag,Lead_Time,USD_Rate
2026-01-01,Sitagliptin,Sitavic ,100mg,1104.0,495.0,471.0,1128.0,0,10.0,310.5
2020-01-01,Sitagliptin,Sita  ,100mg,500.0,1152.0,1097.0,555.0,0,7.0,181.3
2020-02-01,Sitagliptin,Sita  ,100mg,555.0,1311.0,1249.0,617.0,0,8.0,181.5
2020-03-01,Sitagliptin,Sita  ,100mg,617.0,1565.0,1490.0,692.0,0,6.0,185.3
2020-04-01,Sitagliptin,Sita  ,100mg,692.0,1006.0,958.0,740.0,0,9.0,192.5
2020-05-01,Sitagliptin,Sita  ,100mg,740.0,1259.0,1199.0,800.0,0,7.0,188.2
2020-06-01,Sitagliptin,Sita  ,100mg,800.0,1638.0,1560.0,878.0,0,10.0,186.4
2020-07-01,Sitagliptin,Sita  ,100mg,878.0,1017.0,969.0,926.0,0,8.0,185.9
2020-08-01,Sitagliptin,Sita  ,100mg,926.0,1132.0,1078.0,980.0,0,7.0,184.2
2020-09-01,Sitagliptin,Sita  ,100mg,980.0,1348.0,1284.0,1044.0,0,9.0,184.8
2020-10-01,Sitagliptin,Sita  ,100mg,1044.0,1372.0,1307.0,1109.0,0,6.0,184.5
2020-11-01,Sitagliptin,Sita  ,100mg,1109.0,1700.0,1619.0,1190.0,0,8.0,185.1
2020-12-01,Sitagliptin,Sita  ,100mg,1190.0,1552.0,1478.0,1264.0,0,11.0,186.7
2021-01-01,Sitagliptin,Sita  ,100mg,1264.0,1121.0,1068.0,1317.0,0,9.0,190.2
2021-02-01,Sitagliptin,Sita  ,100mg,1317.0,1532.0,1459.0,1390.0,0,10.0,194.5
2021-03-01,Sitagliptin,Sita  ,100mg,1390.0,1262.0,1202.0,1450.0,0,12.0,198.1
2021-04-01,Sitagliptin,Sita  ,100mg,1450.0,1639.0,1561.0,1528.0,0,8.0,201.3
2021-05-01,Sitagliptin,Sita  ,100mg,1528.0,1238.0,1179.0,1587.0,0,11.0,200.5
2021-06-01,Sitagliptin,Sita  ,100mg,1587.0,1269.0,1209.0,1647.0,0,7.0,201.8
2021-07-01,Sitagliptin,Sita  ,100mg,1647.0,1584.0,1509.0,1722.0,0,9.0,202.4
2021-08-01,Sitagliptin,Sita  ,100mg,1722.0,1723.0,1641.0,1804.0,0,8.0,203.1
2021-09-01,Sitagliptin,Sita  ,100mg,1804.0,1722.0,1640.0,1886.0,0,10.0,203.5
2021-10-01,Sitagliptin,Sita  ,100mg,1886.0,1292.0,1230.0,1948.0,0,12.0,203.2
2021-11-01,Sitagliptin,Sita  ,100mg,1948.0,1828.0,1741.0,2035.0,0,7.0,203.8
2021-12-01,Sitagliptin,Sita  ,100mg,2035.0,1435.0,1367.0,2103.0,0,13.0,204.5
2022-01-01,Sitagliptin,Sita  ,100mg,2103.0,1699.0,1618.0,2184.0,0,14.0,205.1
2022-02-01,Sitagliptin,Sita  ,100mg,2184.0,1284.0,1223.0,2245.0,0,11.0,208.4
2022-03-01,Sitagliptin,Sita  ,100mg,2245.0,1650.0,1571.0,2324.0,0,15.0,290.5
2022-04-01,Sitagliptin,Sita  ,100mg,2324.0,1344.0,1280.0,2388.0,0,18.0,320.1
2022-05-01,Sitagliptin,Sita  ,100mg,2388.0,1257.0,1197.0,2448.0,0,14.0,355.4
2022-06-01,Sitagliptin,Sita  ,100mg,2448.0,1743.0,1660.0,2531.0,0,12.0,360.2
2022-07-01,Sitagliptin,Sita  ,100mg,2531.0,1697.0,1616.0,2612.0,0,11.0,362.5
2022-08-01,Sitagliptin,Sita  ,100mg,2612.0,1571.0,1496.0,2687.0,0,15.0,361.8
2022-09-01,Sitagliptin,Sita  ,100mg,2687.0,2243.0,2136.0,2794.0,0,10.0,363.2
2022-10-01,Sitagliptin,Sita  ,100mg,2794.0,1745.0,1662.0,2877.0,0,9.0,365.1
2022-11-01,Sitagliptin,Sita  ,100mg,2877.0,1899.0,1809.0,2967.0,0,12.0,366.5
2022-12-01,Sitagliptin,Sita  ,100mg,2967.0,1956.0,1863.0,3060.0,0,13.0,368.2
2023-01-01,Sitagliptin,Sita  ,100mg,3060.0,1675.0,1595.0,3140.0,0,14.0,365.4
2023-02-01,Sitagliptin,Sita  ,100mg,3140.0,1912.0,1821.0,3231.0,0,12.0,362.1
2023-03-01,Sitagliptin,Sita  ,100mg,3231.0,1596.0,1520.0,3307.0,0,11.0,340.5
2023-04-01,Sitagliptin,Sita  ,100mg,3307.0,1598.0,1522.0,3383.0,0,15.0,325.2
2023-05-01,Sitagliptin,Sita  ,100mg,3383.0,2095.0,1995.0,3483.0,0,8.0,315.8
2023-06-01,Sitagliptin,Sita  ,100mg,3483.0,1502.0,1430.0,3555.0,0,9.0,310.4
2023-07-01,Sitagliptin,Sita  ,100mg,3555.0,1277.0,1216.0,3616.0,0,7.0,312.1
2023-08-01,Sitagliptin,Sita  ,100mg,3616.0,2458.0,2341.0,3733.0,0,8.0,315.6
2023-09-01,Sitagliptin,Sita  ,100mg,3733.0,2964.0,2823.0,3874.0,0,7.0,318.9
2023-10-01,Sitagliptin,Sita  ,100mg,3874.0,1966.0,1872.0,3968.0,0,10.0,320.5
2023-11-01,Sitagliptin,Sita  ,100mg,3968.0,1584.0,1509.0,4043.0,0,11.0,322.1
2023-12-01,Sitagliptin,Sita  ,100mg,4043.0,2010.0,1914.0,4139.0,0,9.0,324.5
2024-01-01,Sitagliptin,Sita  ,100mg,4139.0,1973.0,1879.0,4233.0,0,10.0,323.8
2024-02-01,Sitagliptin,Sita  ,100mg,4233.0,1940.0,1848.0,4325.0,0,12.0,318.2
2024-03-01,Sitagliptin,Sita  ,100mg,4325.0,1640.0,1562.0,4403.0,0,14.0,310.5
2024-04-01,Sitagliptin,Sita  ,100mg,4403.0,2078.0,1979.0,4502.0,0,15.0,305.1
2024-05-01,Sitagliptin,Sita  ,100mg,4502.0,2071.0,1972.0,4601.0,0,18.0,302.4
2024-06-01,Sitagliptin,Sita  ,100mg,4601.0,1572.0,1497.0,4676.0,0,12.0,300.8
2024-07-01,Sitagliptin,Sita  ,100mg,4676.0,2283.0,2174.0,4785.0,0,10.0,304.5
2024-08-01,Sitagliptin,Sita  ,100mg,4785.0,2943.0,2803.0,4925.0,0,9.0,302.1
2024-09-01,Sitagliptin,Sita  ,100mg,4925.0,2325.0,2214.0,5036.0,0,11.0,300.5
2024-10-01,Sitagliptin,Sita  ,100mg,5036.0,2226.0,2120.0,5142.0,0,10.0,305.8
2024-11-01,Sitagliptin,Sita  ,100mg,5142.0,2324.0,2213.0,5253.0,0,9.0,310.2
2024-12-01,Sitagliptin,Sita  ,100mg,5253.0,2588.0,2465.0,5376.0,0,11.0,315.4
2025-01-01,Sitagliptin,Sita  ,100mg,5376.0,1781.0,1696.0,5461.0,0,12.0,320.1
2025-02-01,Sitagliptin,Sita  ,100mg,5461.0,2293.0,2184.0,5570.0,0,14.0,322.5
2025-03-01,Sitagliptin,Sita  ,100mg,5570.0,2048.0,1950.0,5668.0,0,12.0,325.8
2025-04-01,Sitagliptin,Sita  ,100mg,5668.0,2817.0,2683.0,5802.0,0,11.0,328.1
2025-05-01,Sitagliptin,Sita  ,100mg,5802.0,2090.0,1990.0,5902.0,0,10.0,330.4
2025-06-01,Sitagliptin,Sita  ,100mg,5902.0,0.0,5117.0,785.0,0,0.0,332.1
2025-07-01,Sitagliptin,Sita  ,100mg,785.0,2817.0,2683.0,919.0,0,15.0,335.2
2025-08-01,Sitagliptin,Sita  ,100mg,919.0,885.0,843.0,961.0,0,12.0,338.5
2025-09-01,Sitagliptin,Sita  ,100mg,961.0,4485.0,4271.0,1175.0,0,10.0,340.2
2025-10-01,Sitagliptin,Sita  ,100mg,1175.0,391.0,372.0,1194.0,0,11.0,342.1
2025-11-01,Sitagliptin,Sita  ,100mg,1194.0,958.0,912.0,1240.0,0,13.0,345.5
2025-12-01,Sitagliptin,Sita  ,100mg,1240.0,1906.0,1815.0,1331.0,0,14.0,348.9
2026-01-01,Sitagliptin,Sita  ,100mg,1331.0,387.0,369.0,1349.0,0,10.0,310.5
2020-01-01,Sitagliptin,Nsit ,100mg,200.0,900.0,857.0,243.0,0,7.0,181.3
2020-02-01,Sitagliptin,Nsit ,100mg,243.0,758.0,722.0,279.0,0,8.0,181.5
2020-03-01,Sitagliptin,Nsit ,100mg,279.0,690.0,657.0,312.0,0,6.0,185.3
2020-04-01,Sitagliptin,Nsit ,100mg,312.0,971.0,925.0,358.0,0,9.0,192.5
2020-05-01,Sitagliptin,Nsit ,100mg,358.0,939.0,894.0,403.0,0,7.0,188.2
2020-06-01,Sitagliptin,Nsit ,100mg,403.0,1335.0,1271.0,467.0,0,10.0,186.4
2020-07-01,Sitagliptin,Nsit ,100mg,467.0,1040.0,990.0,517.0,0,8.0,185.9
2020-08-01,Sitagliptin,Nsit ,100mg,517.0,1069.0,1018.0,568.0,0,7.0,184.2
2020-09-01,Sitagliptin,Nsit ,100mg,568.0,998.0,950.0,616.0,0,9.0,184.8
2020-10-01,Sitagliptin,Nsit ,100mg,616.0,1150.0,1095.0,671.0,0,6.0,184.5
2020-11-01,Sitagliptin,Nsit ,100mg,671.0,1092.0,1040.0,723.0,0,8.0,185.1
2020-12-01,Sitagliptin,Nsit ,100mg,723.0,1160.0,1105.0,778.0,0,11.0,186.7
2021-01-01,Sitagliptin,Nsit ,100mg,778.0,859.0,818.0,819.0,0,9.0,190.2
2021-02-01,Sitagliptin,Nsit ,100mg,819.0,851.0,810.0,860.0,0,10.0,194.5
2021-03-01,Sitagliptin,Nsit ,100mg,860.0,841.0,801.0,900.0,0,12.0,198.1
2021-04-01,Sitagliptin,Nsit ,100mg,900.0,1038.0,989.0,949.0,0,8.0,201.3
2021-05-01,Sitagliptin,Nsit ,100mg,949.0,1200.0,1143.0,1006.0,0,11.0,200.5
2021-06-01,Sitagliptin,Nsit ,100mg,1006.0,938.0,893.0,1051.0,0,7.0,201.8
2021-07-01,Sitagliptin,Nsit ,100mg,1051.0,986.0,939.0,1098.0,0,9.0,202.4
2021-08-01,Sitagliptin,Nsit ,100mg,1098.0,1137.0,1083.0,1152.0,0,8.0,203.1
2021-09-01,Sitagliptin,Nsit ,100mg,1152.0,1061.0,1010.0,1203.0,0,10.0,203.5
2021-10-01,Sitagliptin,Nsit ,100mg,1203.0,1263.0,1203.0,1263.0,0,12.0,203.2
2021-11-01,Sitagliptin,Nsit ,100mg,1263.0,763.0,727.0,1299.0,0,7.0,203.8
2021-12-01,Sitagliptin,Nsit ,100mg,1299.0,914.0,870.0,1343.0,0,13.0,204.5
2022-01-01,Sitagliptin,Nsit ,100mg,1343.0,888.0,846.0,1385.0,0,14.0,205.1
2022-02-01,Sitagliptin,Nsit ,100mg,1385.0,689.0,656.0,1418.0,0,11.0,208.4
2022-03-01,Sitagliptin,Nsit ,100mg,1418.0,842.0,802.0,1458.0,0,15.0,290.5
2022-04-01,Sitagliptin,Nsit ,100mg,1458.0,865.0,824.0,1499.0,0,18.0,320.1
2022-05-01,Sitagliptin,Nsit ,100mg,1499.0,1001.0,953.0,1547.0,0,14.0,355.4
2022-06-01,Sitagliptin,Nsit ,100mg,1547.0,1277.0,1216.0,1608.0,0,12.0,360.2
2022-07-01,Sitagliptin,Nsit ,100mg,1608.0,1089.0,1037.0,1660.0,0,11.0,362.5
2022-08-01,Sitagliptin,Nsit ,100mg,1660.0,1001.0,953.0,1708.0,0,15.0,361.8
2022-09-01,Sitagliptin,Nsit ,100mg,1708.0,1174.0,1118.0,1764.0,0,10.0,363.2
2022-10-01,Sitagliptin,Nsit ,100mg,1764.0,1379.0,1313.0,1830.0,0,9.0,365.1
2022-11-01,Sitagliptin,Nsit ,100mg,1830.0,994.0,947.0,1877.0,0,12.0,366.5
2022-12-01,Sitagliptin,Nsit ,100mg,1877.0,970.0,924.0,1923.0,0,13.0,368.2
2023-01-01,Sitagliptin,Nsit ,100mg,1923.0,1169.0,1113.0,1979.0,0,14.0,365.4
2023-02-01,Sitagliptin,Nsit ,100mg,1979.0,1015.0,967.0,2027.0,0,12.0,362.1
2023-03-01,Sitagliptin,Nsit ,100mg,2027.0,1153.0,1098.0,2082.0,0,11.0,340.5
2023-04-01,Sitagliptin,Nsit ,100mg,2082.0,1065.0,1014.0,2133.0,0,15.0,325.2
2023-05-01,Sitagliptin,Nsit ,100mg,2133.0,1232.0,1173.0,2192.0,0,8.0,315.8
2023-06-01,Sitagliptin,Nsit ,100mg,2192.0,995.0,948.0,2239.0,0,9.0,310.4
2023-07-01,Sitagliptin,Nsit ,100mg,2239.0,1214.0,1156.0,2297.0,0,7.0,312.1
2023-08-01,Sitagliptin,Nsit ,100mg,2297.0,1217.0,1159.0,2355.0,0,8.0,315.6
2023-09-01,Sitagliptin,Nsit ,100mg,2355.0,1062.0,1011.0,2406.0,0,7.0,318.9
2023-10-01,Sitagliptin,Nsit ,100mg,2406.0,1002.0,954.0,2454.0,0,10.0,320.5
2023-11-01,Sitagliptin,Nsit ,100mg,2454.0,1372.0,1307.0,2519.0,0,11.0,322.1
2023-12-01,Sitagliptin,Nsit ,100mg,2519.0,1135.0,1081.0,2573.0,0,9.0,324.5
2024-01-01,Sitagliptin,Nsit ,100mg,2573.0,992.0,945.0,2620.0,0,10.0,323.8
2024-02-01,Sitagliptin,Nsit ,100mg,2620.0,1113.0,1060.0,2673.0,0,12.0,318.2
2024-03-01,Sitagliptin,Nsit ,100mg,2673.0,1334.0,1270.0,2737.0,0,14.0,310.5
2024-04-01,Sitagliptin,Nsit ,100mg,2737.0,816.0,777.0,2776.0,0,15.0,305.1
2024-05-01,Sitagliptin,Nsit ,100mg,2776.0,953.0,908.0,2821.0,0,18.0,302.4
2024-06-01,Sitagliptin,Nsit ,100mg,2821.0,1089.0,1037.0,2873.0,0,12.0,300.8
2024-07-01,Sitagliptin,Nsit ,100mg,2873.0,1629.0,1551.0,2951.0,0,10.0,304.5
2024-08-01,Sitagliptin,Nsit ,100mg,2951.0,1409.0,1342.0,3018.0,0,9.0,302.1
2024-09-01,Sitagliptin,Nsit ,100mg,3018.0,1537.0,1464.0,3091.0,0,11.0,300.5
2024-10-01,Sitagliptin,Nsit ,100mg,3091.0,1149.0,1094.0,3146.0,0,10.0,305.8
2024-11-01,Sitagliptin,Nsit ,100mg,3146.0,1126.0,1072.0,3200.0,0,9.0,310.2
2024-12-01,Sitagliptin,Nsit ,100mg,3200.0,1377.0,1311.0,3266.0,0,11.0,315.4
2025-01-01,Sitagliptin,Nsit ,100mg,3266.0,1255.0,1195.0,3326.0,0,12.0,320.1
2025-02-01,Sitagliptin,Nsit ,100mg,3326.0,1320.0,1257.0,3389.0,0,14.0,322.5
2025-03-01,Sitagliptin,Nsit ,100mg,3389.0,1177.0,1121.0,3445.0,0,12.0,325.8
2025-04-01,Sitagliptin,Nsit ,100mg,3445.0,1287.0,1226.0,3506.0,0,11.0,328.1
2025-05-01,Sitagliptin,Nsit ,100mg,3506.0,1315.0,1252.0,3569.0,0,10.0,330.4
2025-06-01,Sitagliptin,Nsit ,100mg,3569.0,0.0,1537.0,2032.0,0,0.0,332.1
2025-07-01,Sitagliptin,Nsit ,100mg,2032.0,193.0,184.0,2041.0,0,15.0,335.2
2025-08-01,Sitagliptin,Nsit ,100mg,2041.0,1965.0,1871.0,2135.0,0,12.0,338.5
2025-09-01,Sitagliptin,Nsit ,100mg,2135.0,415.0,395.0,2155.0,0,10.0,340.2
2025-10-01,Sitagliptin,Nsit ,100mg,2155.0,1072.0,1021.0,2206.0,0,11.0,342.1
2025-11-01,Sitagliptin,Nsit ,100mg,2206.0,3008.0,2865.0,2349.0,0,13.0,345.5
2025-12-01,Sitagliptin,Nsit ,100mg,2349.0,672.0,640.0,2381.0,0,14.0,348.9
2026-01-01,Sitagliptin,Nsit ,100mg,2381.0,880.0,838.0,2423.0,0,10.0,310.5
2020-01-01,Pioglitazone,Pioz ,15mg,200.0,570.0,543.0,227.0,0,7.0,181.3
2020-02-01,Pioglitazone,Pioz ,15mg,227.0,439.0,418.0,248.0,0,8.0,181.5
2020-03-01,Pioglitazone,Pioz ,15mg,248.0,594.0,566.0,276.0,0,6.0,185.3
2020-04-01,Pioglitazone,Pioz ,15mg,276.0,587.0,559.0,304.0,0,9.0,192.5
2020-05-01,Pioglitazone,Pioz ,15mg,304.0,569.0,542.0,331.0,0,7.0,188.2
2020-06-01,Pioglitazone,Pioz ,15mg,331.0,631.0,601.0,361.0,0,10.0,186.4
2020-07-01,Pioglitazone,Pioz ,15mg,361.0,558.0,531.0,388.0,0,8.0,185.9
2020-08-01,Pioglitazone,Pioz ,15mg,388.0,547.0,521.0,414.0,0,7.0,184.2
2020-09-01,Pioglitazone,Pioz ,15mg,414.0,524.0,499.0,439.0,0,9.0,184.8
2020-10-01,Pioglitazone,Pioz ,15mg,439.0,497.0,473.0,463.0,0,6.0,184.5
2020-11-01,Pioglitazone,Pioz ,15mg,463.0,365.0,348.0,480.0,0,8.0,185.1
2020-12-01,Pioglitazone,Pioz ,15mg,480.0,501.0,477.0,504.0,0,11.0,186.7
2021-01-01,Pioglitazone,Pioz ,15mg,504.0,477.0,454.0,527.0,0,9.0,190.2
2021-02-01,Pioglitazone,Pioz ,15mg,527.0,447.0,426.0,548.0,0,10.0,194.5
2021-03-01,Pioglitazone,Pioz ,15mg,548.0,725.0,690.0,583.0,0,12.0,198.1
2021-04-01,Pioglitazone,Pioz ,15mg,583.0,743.0,708.0,618.0,0,8.0,201.3
2021-05-01,Pioglitazone,Pioz ,15mg,618.0,704.0,670.0,652.0,0,11.0,200.5
2021-06-01,Pioglitazone,Pioz ,15mg,652.0,585.0,557.0,680.0,0,7.0,201.8
2021-07-01,Pioglitazone,Pioz ,15mg,680.0,668.0,636.0,712.0,0,9.0,202.4
2021-08-01,Pioglitazone,Pioz ,15mg,712.0,527.0,502.0,737.0,0,8.0,203.1
2021-09-01,Pioglitazone,Pioz ,15mg,737.0,528.0,503.0,762.0,0,10.0,203.5
2021-10-01,Pioglitazone,Pioz ,15mg,762.0,431.0,410.0,783.0,0,12.0,203.2
2021-11-01,Pioglitazone,Pioz ,15mg,783.0,546.0,520.0,809.0,0,7.0,203.8
2021-12-01,Pioglitazone,Pioz ,15mg,809.0,538.0,512.0,835.0,0,13.0,204.5
2022-01-01,Pioglitazone,Pioz ,15mg,835.0,459.0,437.0,857.0,0,14.0,205.1
2022-02-01,Pioglitazone,Pioz ,15mg,857.0,580.0,552.0,885.0,0,11.0,208.4
2022-03-01,Pioglitazone,Pioz ,15mg,885.0,599.0,570.0,914.0,0,15.0,290.5
2022-04-01,Pioglitazone,Pioz ,15mg,914.0,809.0,770.0,953.0,0,18.0,320.1
2022-05-01,Pioglitazone,Pioz ,15mg,953.0,707.0,673.0,987.0,0,14.0,355.4
2022-06-01,Pioglitazone,Pioz ,15mg,987.0,607.0,578.0,1016.0,0,12.0,360.2
2022-07-01,Pioglitazone,Pioz ,15mg,1016.0,610.0,581.0,1045.0,0,11.0,362.5
2022-08-01,Pioglitazone,Pioz ,15mg,1045.0,571.0,544.0,1072.0,0,15.0,361.8
2022-09-01,Pioglitazone,Pioz ,15mg,1072.0,536.0,510.0,1098.0,0,10.0,363.2
2022-10-01,Pioglitazone,Pioz ,15mg,1098.0,464.0,442.0,1120.0,0,9.0,365.1
2022-11-01,Pioglitazone,Pioz ,15mg,1120.0,542.0,516.0,1146.0,0,12.0,366.5
2022-12-01,Pioglitazone,Pioz ,15mg,1146.0,512.0,488.0,1170.0,0,13.0,368.2
2023-01-01,Pioglitazone,Pioz ,15mg,1170.0,498.0,474.0,1194.0,0,14.0,365.4
2023-02-01,Pioglitazone,Pioz ,15mg,1194.0,678.0,646.0,1226.0,0,12.0,362.1
2023-03-01,Pioglitazone,Pioz ,15mg,1226.0,692.0,659.0,1259.0,0,11.0,340.5
2023-04-01,Pioglitazone,Pioz ,15mg,1259.0,508.0,484.0,1283.0,0,15.0,325.2
2023-05-01,Pioglitazone,Pioz ,15mg,1283.0,653.0,622.0,1314.0,0,8.0,315.8
2023-06-01,Pioglitazone,Pioz ,15mg,1314.0,758.0,722.0,1350.0,0,9.0,310.4
2023-07-01,Pioglitazone,Pioz ,15mg,1350.0,741.0,706.0,1385.0,0,7.0,312.1
2023-08-01,Pioglitazone,Pioz ,15mg,1385.0,712.0,678.0,1419.0,0,8.0,315.6
2023-09-01,Pioglitazone,Pioz ,15mg,1419.0,597.0,569.0,1447.0,0,7.0,318.9
2023-10-01,Pioglitazone,Pioz ,15mg,1447.0,519.0,494.0,1472.0,0,10.0,320.5
2023-11-01,Pioglitazone,Pioz ,15mg,1472.0,507.0,483.0,1496.0,0,11.0,322.1
2023-12-01,Pioglitazone,Pioz ,15mg,1496.0,650.0,619.0,1527.0,0,9.0,324.5
2024-01-01,Pioglitazone,Pioz ,15mg,1527.0,684.0,651.0,1560.0,0,10.0,323.8
2024-02-01,Pioglitazone,Pioz ,15mg,1560.0,821.0,782.0,1599.0,0,12.0,318.2
2024-03-01,Pioglitazone,Pioz ,15mg,1599.0,827.0,788.0,1638.0,0,14.0,310.5
2024-04-01,Pioglitazone,Pioz ,15mg,1638.0,701.0,668.0,1671.0,0,15.0,305.1
2024-05-01,Pioglitazone,Pioz ,15mg,1671.0,594.0,566.0,1699.0,0,18.0,302.4
2024-06-01,Pioglitazone,Pioz ,15mg,1699.0,670.0,638.0,1731.0,0,12.0,300.8
2024-07-01,Pioglitazone,Pioz ,15mg,1731.0,704.0,670.0,1765.0,0,10.0,304.5
2024-08-01,Pioglitazone,Pioz ,15mg,1765.0,637.0,607.0,1795.0,0,9.0,302.1
2024-09-01,Pioglitazone,Pioz ,15mg,1795.0,586.0,558.0,1823.0,0,11.0,300.5
2024-10-01,Pioglitazone,Pioz ,15mg,1823.0,657.0,626.0,1854.0,0,10.0,305.8
2024-11-01,Pioglitazone,Pioz ,15mg,1854.0,595.0,567.0,1882.0,0,9.0,310.2
2024-12-01,Pioglitazone,Pioz ,15mg,1882.0,605.0,576.0,1911.0,0,11.0,315.4
2025-01-01,Pioglitazone,Pioz ,15mg,1911.0,729.0,694.0,1946.0,0,12.0,320.1
2025-02-01,Pioglitazone,Pioz ,15mg,1946.0,686.0,653.0,1979.0,0,14.0,322.5
2025-03-01,Pioglitazone,Pioz ,15mg,1979.0,784.0,747.0,2016.0,0,12.0,325.8
2025-04-01,Pioglitazone,Pioz ,15mg,2016.0,803.0,765.0,2054.0,0,11.0,328.1
2025-05-01,Pioglitazone,Pioz ,15mg,2054.0,650.0,619.0,2085.0,0,10.0,330.4
2025-06-01,Pioglitazone,Pioz ,15mg,2085.0,623.0,593.0,2115.0,0,14.0,332.1
2025-07-01,Pioglitazone,Pioz ,15mg,2115.0,308.0,293.0,2130.0,0,8.0,335.2
2025-08-01,Pioglitazone,Pioz ,15mg,2130.0,116.0,110.0,2136.0,0,6.0,338.5
2025-09-01,Pioglitazone,Pioz ,15mg,2136.0,815.0,776.0,2175.0,0,9.0,340.2
2025-10-01,Pioglitazone,Pioz ,15mg,2175.0,1808.0,1722.0,2261.0,0,10.0,342.1
2025-11-01,Pioglitazone,Pioz ,15mg,2261.0,1062.0,1011.0,2312.0,0,11.0,345.5
2025-12-01,Pioglitazone,Pioz ,15mg,2312.0,287.0,273.0,2326.0,0,7.0,348.9
2026-01-01,Pioglitazone,Pioz ,15mg,2326.0,452.0,430.0,2348.0,0,10.0,310.5
2020-01-01,Pioglitazone,Actos ,15mg,100.0,139.0,132.0,107.0,0,7.0,181.3
2020-02-01,Pioglitazone,Actos ,15mg,107.0,196.0,187.0,116.0,0,8.0,181.5
2020-03-01,Pioglitazone,Actos ,15mg,116.0,154.0,147.0,123.0,0,6.0,185.3
2020-04-01,Pioglitazone,Actos ,15mg,123.0,209.0,199.0,133.0,0,9.0,192.5
2020-05-01,Pioglitazone,Actos ,15mg,133.0,166.0,158.0,141.0,0,7.0,188.2
2020-06-01,Pioglitazone,Actos ,15mg,141.0,179.0,170.0,150.0,0,10.0,186.4
2020-07-01,Pioglitazone,Actos ,15mg,150.0,188.0,179.0,159.0,0,8.0,185.9
2020-08-01,Pioglitazone,Actos ,15mg,159.0,287.0,273.0,173.0,0,7.0,184.2
2020-09-01,Pioglitazone,Actos ,15mg,173.0,198.0,189.0,182.0,0,9.0,184.8
2020-10-01,Pioglitazone,Actos ,15mg,182.0,152.0,145.0,189.0,0,6.0,184.5
2020-11-01,Pioglitazone,Actos ,15mg,189.0,190.0,181.0,198.0,0,8.0,185.1
2020-12-01,Pioglitazone,Actos ,15mg,198.0,151.0,144.0,205.0,0,11.0,186.7
2021-01-01,Pioglitazone,Actos ,15mg,205.0,148.0,141.0,212.0,0,9.0,190.2
2021-02-01,Pioglitazone,Actos ,15mg,212.0,186.0,177.0,221.0,0,10.0,194.5
2021-03-01,Pioglitazone,Actos ,15mg,221.0,169.0,161.0,229.0,0,12.0,198.1
2021-04-01,Pioglitazone,Actos ,15mg,229.0,184.0,175.0,238.0,0,8.0,201.3
2021-05-01,Pioglitazone,Actos ,15mg,238.0,185.0,176.0,247.0,0,11.0,200.5
2021-06-01,Pioglitazone,Actos ,15mg,247.0,202.0,192.0,257.0,0,7.0,201.8
2021-07-01,Pioglitazone,Actos ,15mg,257.0,208.0,198.0,267.0,0,9.0,202.4
2021-08-01,Pioglitazone,Actos ,15mg,267.0,146.0,139.0,274.0,0,8.0,203.1
2021-09-01,Pioglitazone,Actos ,15mg,274.0,212.0,202.0,284.0,0,10.0,203.5
2021-10-01,Pioglitazone,Actos ,15mg,284.0,161.0,153.0,292.0,0,12.0,203.2
2021-11-01,Pioglitazone,Actos ,15mg,292.0,145.0,138.0,299.0,0,7.0,203.8
2021-12-01,Pioglitazone,Actos ,15mg,299.0,173.0,165.0,307.0,0,13.0,204.5
2022-01-01,Pioglitazone,Actos ,15mg,307.0,176.0,168.0,315.0,0,14.0,205.1
2022-02-01,Pioglitazone,Actos ,15mg,315.0,160.0,152.0,323.0,0,11.0,208.4
2022-03-01,Pioglitazone,Actos ,15mg,323.0,209.0,199.0,333.0,0,15.0,290.5
2022-04-01,Pioglitazone,Actos ,15mg,333.0,158.0,150.0,341.0,0,18.0,320.1
2022-05-01,Pioglitazone,Actos ,15mg,341.0,190.0,181.0,350.0,0,14.0,355.4
2022-06-01,Pioglitazone,Actos ,15mg,350.0,192.0,183.0,359.0,0,12.0,360.2
2022-07-01,Pioglitazone,Actos ,15mg,359.0,212.0,202.0,369.0,0,11.0,362.5
2022-08-01,Pioglitazone,Actos ,15mg,369.0,223.0,212.0,380.0,0,15.0,361.8
2022-09-01,Pioglitazone,Actos ,15mg,380.0,181.0,172.0,389.0,0,10.0,363.2
2022-10-01,Pioglitazone,Actos ,15mg,389.0,227.0,216.0,400.0,0,9.0,365.1
2022-11-01,Pioglitazone,Actos ,15mg,400.0,198.0,189.0,409.0,0,12.0,366.5
2022-12-01,Pioglitazone,Actos ,15mg,409.0,145.0,138.0,416.0,0,13.0,368.2
2023-01-01,Pioglitazone,Actos ,15mg,416.0,143.0,136.0,423.0,0,14.0,365.4
2023-02-01,Pioglitazone,Actos ,15mg,423.0,194.0,185.0,432.0,0,12.0,362.1
2023-03-01,Pioglitazone,Actos ,15mg,432.0,195.0,186.0,441.0,0,11.0,340.5
2023-04-01,Pioglitazone,Actos ,15mg,441.0,208.0,198.0,451.0,0,15.0,325.2
2023-05-01,Pioglitazone,Actos ,15mg,451.0,221.0,210.0,462.0,0,8.0,315.8
2023-06-01,Pioglitazone,Actos ,15mg,462.0,238.0,227.0,473.0,0,9.0,310.4
2023-07-01,Pioglitazone,Actos ,15mg,473.0,270.0,257.0,486.0,0,7.0,312.1
